Fucoxanthin,LMPR0103090011,7,45,317.394,0.3791,0.0489,2783.3245,547.449,0.1556,204.187800,658.906
Fucoxanthin,LMPR0103610003,9,43,238.1305,0.4681,0.1687,2480.9767,518.1331,0.2093,236.133178,658.906
Fucoxanthin,LMPR0104010040,7,54,195.8887,0.2297,-0.2497,3276.4248,584.9011,0.1296,546.326546,658.906
Fucoxanthin,LMPR01070323,26,62,92.9975,0.5243,0.0981,2877.6721,598.7958,0.4194,852.626790,658.906
Fucoxanthin,CA00225,24,53,133.4084,0.6071,0.1836,2420.6292,530.0616,0.4528,572.88,658.906
Fucoxanthin,LMPR0102120006,2,45,1045.0501,0.0318,-0.4871,3191.6647,588.2773,0.0444,154.135765,658.906
Fucoxanthin,CA00142,14,50,159.7556,0.4723,0.0477,2853.7476,554.6101,0.28,586.906,658.906
Fucoxanthin,CA00382,20,53,134.0852,0.5093,0.0082,2956.3293,583.313,0.3774,602.864,658.906
Fucoxanthin,LMPR0103610010,7,45,125.6294,0.3133,-0.0807,2998.7112,595.289,0.1556,232.146330,658.906
Fucoxanthin,CA00742,18,54,96.9314,0.4204,-0.1149,3458.1327,663.2165,0.3333,598.832,658.906
Fucoxanthin,LMPR0102060011,10,46,148.7186,0.2931,-0.1657,3134.2343,617.0444,0.2174,302.188195,658.906
Fucoxanthin,LMPR04000036,9,57,1009.6265,0.1173,-0.5849,3359.5405,594.0656,0.1579,444.396730,658.906
Fucoxanthin,LMPR0103670005,6,46,207.9065,0.181,-0.2558,3296.8134,622.489,0.1304,218.167065,658.906
Fucoxanthin,LMPR01030043,7,45,197.5455,0.194,-0.2751,3012.2322,580.6718,0.1556,222.198365,658.906
Fucoxanthin,CA00517,21,51,70.5741,0.5372,0.0707,2561.016,560.9076,0.4118,632.848,658.906
Fucoxanthin,LMPR01070162,16,55,290.0566,0.4968,0.0767,3080.2649,579.6127,0.2909,538.453850,658.906
Fucoxanthin,LMPR01090019,11,46,250.7846,0.465,0.0902,2684.3759,549.4793,0.2391,300.208930,658.906
Fucoxanthin,LMPR03020001,9,51,186.7591,0.4427,0.0806,2893.8829,547.0917,0.1765,846.665498,658.906
Fucoxanthin,LMPR01070398,6,49,317.5203,0.3014,-0.0554,2927.8996,555.0698,0.1224,558.610350,658.906
Fucoxanthin,LMPR0102060020,4,43,354.9045,0.0383,-0.4338,3242.8561,611.002,0.093,152.120115,658.906
Fucoxanthin,LMPR0104240003,6,51,332.8474,0.0572,-0.5526,3586.0569,626.1316,0.1176,336.230060,658.906
Fucoxanthin,LMPR02020055,8,56,174.0747,0.3325,-0.0767,3412.2719,604.0005,0.1429,410.318480,658.906
Fucoxanthin,CA00460,14,55,176.012,0.4084,-0.0753,3556.6848,648.9915,0.2545,548.816,658.906
Fucoxanthin,CA00393,16,61,86.784,0.4483,0.0184,3291.8126,586.9762,0.2623,1341.876,658.906
Fucoxanthin,LMPR0104240012,7,50,203.1214,0.2121,-0.283,3316.3828,601.5659,0.14,304.240230,658.906
Fucoxanthin,LMPR0103440001,6,46,321.2131,0.0464,-0.4838,3277.4547,610.6584,0.1304,204.187800,658.906
Fucoxanthin,LMPR0103780001,8,43,189.1816,0.2414,-0.1937,2797.9212,571.3787,0.186,204.187800,658.906
Fucoxanthin,LMPR0102010010,4,44,236.7133,0.4259,0.2091,2678.4368,525.8357,0.0909,154.135765,658.906
Fucoxanthin,LMPR01020139,3,51,248.3477,0.088,-0.4711,4087.8618,683.9646,0.0588,404.131865,658.906
Fucoxanthin,LMPR0104450004,6,51,157.2157,0.1688,-0.3135,3684.4392,654.9817,0.1176,302.224580,658.906
Fucoxanthin,CA00466,12,45,167.9689,0.4865,0.0818,2676.0578,557.5046,0.2667,562.8,658.906
Fucoxanthin,LMPR02030001,10,58,257.9422,0.4044,-0.0327,3691.6781,649.9306,0.1724,580.428030,658.906
Fucoxanthin,LMPR01070976,15,51,109.1187,0.4236,-0.072,3165.9801,614.7742,0.2941,566.412380,658.906
Fucoxanthin,LMPR01090061,15,42,93.25,0.4859,0.0435,2417.9486,543.6642,0.3571,300.208930,658.906
Fucoxanthin,CA00409,21,52,121.5987,0.503,-0.0263,2956.6016,588.9545,0.4038,584.848,658.906
Fucoxanthin,CA00079,11,47,169.6674,0.5273,0.1746,2595.5195,525.9131,0.234,568.848,658.906
Fucoxanthin,CA00574,18,53,81.751,0.4975,0.0551,2911.192,585.6541,0.3396,570.864,658.906
Fucoxanthin,CA01219,16,47,236.7132,0.6375,0.3114,2204.2554,491.8659,0.3404,350.522,658.906
Fucoxanthin,LMPR01070022,11,47,253.6743,0.5454,0.1967,2576.8896,520.7791,0.234,532.406900,658.906
Fucoxanthin,CA01087,14,59,129.3842,0.3555,-0.1655,3789.7674,680.7305,0.2373,630.79,658.906
Fucoxanthin,LMPR01090011,12,45,198.8276,0.5805,0.2938,2271.7499,481.8163,0.2667,286.229665,658.906
Fucoxanthin,LMPR01040141,10,46,182.9965,0.4148,-0.0099,2675.12,537.3661,0.2174,366.204240,658.906
Fucoxanthin,CA00421,10,47,126.4885,0.3821,-0.0675,2973.481,577.2075,0.2128,600.848,658.906
Fucoxanthin,CA00817,19,45,137.4288,0.5818,0.1545,2215.1404,504.3078,0.4222,396.59,658.906
Fucoxanthin,CA00623,17,54,141.9562,0.4683,0.0018,3078.1572,586.5967,0.3148,568.848,658.906
Fucoxanthin,CA00250,16,55,159.536,0.4703,-0.0095,3338.8359,621.4315,0.2909,566.832,658.906
Fucoxanthin,LMPR0103110004,7,45,297.2241,0.2032,-0.2709,3193.2747,608.0234,0.1556,204.187800,658.906
Fucoxanthin,LMPR01070346,25,76,104.3728,0.4728,0.0794,3774.3367,663.9223,0.3289,1112.840805,658.906
Fucoxanthin,LMPR0104420003,10,47,137.957,0.2174,-0.3218,3180.5024,609.51,0.2128,288.245315,658.906
Fucoxanthin,CA00428,13,61,129.9683,0.3449,-0.171,3986.0366,694.2259,0.2131,630.79,658.906
Fucoxanthin,LMPR01040134,10,68,356.9076,0.106,-0.5594,4648.8199,707.036,0.1471,1112.488705,658.906
Fucoxanthin,CA00794,15,51,144.0106,0.5023,0.0337,3013.8043,579.1469,0.2941,596.776,658.906
Fucoxanthin,LMPR01070932,18,54,165.309,0.5253,0.0723,3090.1162,604.3201,0.3333,564.396730,658.906
Fucoxanthin,LMPR0106180006,8,59,369.6384,0.0531,-0.5555,3695.0655,625.7715,0.1356,426.386165,658.906
Fucoxanthin,LMFA07010911,9,52,153.6125,0.2993,-0.1378,3338.0466,623.5927,0.1731,430.235540,658.906
Fucoxanthin,LMPR04000018,9,67,622.2787,0.1152,-0.5553,3829.7059,618.0548,0.1343,707.533619,658.906
Fucoxanthin,CA00405,24,51,116.3099,0.585,0.1084,2417.7264,534.9451,0.4706,582.832,658.906
Fucoxanthin,LMPR0103090015,6,51,181.6238,0.2638,-0.2303,3626.5341,643.1264,0.1176,348.157290,658.906
Fucoxanthin,LMPR0103740002,7,45,226.1067,0.1758,-0.3132,3063.9742,588.7532,0.1556,204.187800,658.906
Fucoxanthin,LMPR0106150052,9,80,242.437,0.1356,-0.4551,5209.8043,727.5166,0.1125,1178.572040,658.906
Fucoxanthin,LMPR0104010004,5,48,902.4454,0.0382,-0.437,3301.4213,610.6986,0.1042,312.302830,658.906
Fucoxanthin,LMPR0106140007,14,63,164.7082,0.2801,-0.2127,3758.7034,646.9286,0.2222,618.428425,658.906
Fucoxanthin,LMPR0104100004,6,50,134.0609,0.256,-0.1872,3400.991,609.3857,0.12,316.203845,658.906
Fucoxanthin,LMPR01070413,15,62,294.9399,0.5835,0.2531,3050.0768,553.2266,0.2419,540.469500,658.906
Fucoxanthin,LMPR0106050014,6,62,427.0715,0.0267,-0.4953,5028.0263,825.9117,0.0968,540.272320,658.906
Fucoxanthin,LMPR0103050012,5,47,222.291,0.3512,-0.0071,3185.5789,593.2639,0.1064,264.136160,658.906
Fucoxanthin,CA00040,12,48,228.361,0.5397,0.1377,2759.5816,550.842,0.25,380.506,658.906
Fucoxanthin,LMPR01090025,10,47,152.6554,0.3974,-0.0278,2964.171,584.4648,0.2128,316.203845,658.906
Fucoxanthin,CA00782,14,55,546.1307,0.533,0.1195,3155.2701,590.4888,0.2545,528.784,658.906
Fucoxanthin,LMPR0103090039,7,50,197.6514,0.1561,-0.4076,3888.2306,688.8133,0.14,374.136555,658.906
Fucoxanthin,LMPR0104080006,7,50,217.1187,0.1485,-0.3544,3366.534,610.4294,0.14,272.250400,658.906
Fucoxanthin,LMPR0103480002,6,46,201.5164,0.2928,-0.0823,2897.4733,558.0921,0.1304,222.198365,658.906
Fucoxanthin,LMPR0102060002,4,43,347.768,0.1335,-0.2421,3171.5289,604.7733,0.093,168.115030,658.906
Fucoxanthin,CA00431,30,72,116.0823,0.5923,0.2403,3136.0359,583.9201,0.4167,1013.522,658.906
Fucoxanthin,LMPR01070296,13,45,285.5408,0.6273,0.3696,2096.9628,458.8265,0.2889,540.469500,658.906
Fucoxanthin,LMPR0104050010,7,50,168.8631,0.365,0.0029,2971.3995,558.7394,0.14,286.229665,658.906
Fucoxanthin,CA01215,18,65,96.7968,0.5103,0.0943,3626.0351,631.1305,0.2769,787.092,658.906
Fucoxanthin,LMPR0106150046,12,64,186.7312,0.2565,-0.2919,3747.387,620.3805,0.1875,828.450740,658.906
Fucoxanthin,LMPR0106150029,11,56,180.4714,0.06,-0.546,3812.5814,668.0928,0.1964,454.344695,658.906
Fucoxanthin,CA00580,18,55,188.734,0.5295,0.1144,3142.9825,615.9142,0.3273,582.79,658.906
Fucoxanthin,CA00413,16,56,108.0989,0.3732,-0.183,3551.33,665.1376,0.2857,588.754,658.906
Fucoxanthin,LMPR01070339,24,70,99.6663,0.5092,0.1306,3242.6726,610.5923,0.3429,1104.872105,658.906
Fucoxanthin,CA00252,20,52,75.4876,0.5522,0.0804,2846.9206,588.1618,0.3846,566.832,658.906
Fucoxanthin,CA00194,18,56,287.2202,0.5748,0.2101,2742.265,538.0663,0.3214,538.864,658.906
Fucoxanthin,LMPR0106080006,11,74,166.6145,0.2317,-0.3097,4419.9819,669.4929,0.1486,1106.587295,658.906
Fucoxanthin,CA00611,19,52,142.1357,0.4959,-0.0022,2910.3159,576.4225,0.3654,602.864,658.906
Fucoxanthin,LMPR01060036,14,57,168.5922,0.1875,-0.4096,3484.6847,627.4454,0.2456,588.402605,658.906
Fucoxanthin,LMPR03020004,10,56,130.02,0.4014,-0.0293,3315.6374,591.5086,0.1786,1090.760188,658.906
Fucoxanthin,CA00133,15,53,181.8611,0.57,0.2133,2661.1975,523.0325,0.283,568.89,658.906
Fucoxanthin,CA00424,21,51,66.6704,0.5659,0.1091,2440.474,540.7743,0.4118,616.848,658.906
Fucoxanthin,LMPR0103440002,9,42,460.1216,0.1537,-0.3556,2896.5276,586.8391,0.2143,204.187800,658.906
Fucoxanthin,CA01057,19,60,170.7837,0.5131,0.0569,3385.781,608.0892,0.3167,743.04,658.906
Fucoxanthin,LMPR0103370009,7,52,170.921,0.2706,-0.2141,3691.612,657.6599,0.1346,416.183505,658.906
Fucoxanthin,LMPR0106170001,10,57,235.9831,0.1736,-0.3837,3314.4955,595.4195,0.1754,426.386165,658.906
Fucoxanthin,LMPR01070611,14,60,177.9248,0.4684,0.0599,3395.7451,603.2898,0.2333,538.453850,658.906
Fucoxanthin,CA00245,23,67,87.5372,0.4561,-0.0268,3833.8596,666.3749,0.3433,985.388,658.906
Fucoxanthin,CA00196,19,53,293.8399,0.5985,0.2046,2699.4253,545.4756,0.3585,534.832,658.906
Fucoxanthin,LMPR0103090021,7,50,214.0666,0.3041,-0.1766,3492.1246,645.7344,0.14,360.120905,658.906
Fucoxanthin,CA00786,9,48,164.8873,0.4272,0.0472,2974.5265,586.9989,0.1875,596.816,658.906
Fucoxanthin,LMPR02010032,8,57,178.0053,0.3408,-0.0942,3743.3908,652.1531,0.1404,832.673345,658.906
Fucoxanthin,CA00861,19,50,83.9502,0.5006,0.0613,2548.1712,555.9955,0.38,482.72,658.906
Fucoxanthin,LMPR0103010023,7,46,173.633,0.3952,0.0719,2739.7501,543.0705,0.1522,462.097364,658.906
Fucoxanthin,LMPR01090026,11,46,282.4158,0.4128,-0.0148,2913.8109,595.1059,0.2391,314.188195,658.906
Fucoxanthin,CA00901,10,53,316.2721,0.3226,-0.2402,3776.1447,665.1512,0.1887,652.672,658.906
Fucoxanthin,LMPR0104210004,9,55,171.3596,0.206,-0.2829,3468.155,623.0646,0.1636,476.313790,658.906
Fucoxanthin,LMPR0106200006,7,60,1089.1415,0.0505,-0.4678,3656.5902,630.4046,0.1167,426.386165,658.906
Fucoxanthin,LMPR01040130,11,69,352.8831,0.1201,-0.5655,4690.4723,709.116,0.1594,1128.483620,658.906
Fucoxanthin,LMPR0102070007,3,49,404.4666,0.045,-0.5688,3779.73,642.7558,0.0612,362.121300,658.906
Fucoxanthin,LMPR0104240017,7,51,174.1453,0.1684,-0.3087,3579.4467,651.8753,0.1373,316.203845,658.906
Fucoxanthin,CA01080,18,55,97.1173,0.5031,0.0464,3061.5667,596.1196,0.3273,616.848,658.906
Fucoxanthin,CA00846,19,45,85.4513,0.5633,0.0938,2402.4497,543.3835,0.4222,392.558,658.906
Fucoxanthin,LMPR0103450001,9,44,145.9716,0.2771,-0.1568,2841.1912,574.664,0.2045,202.172150,658.906
Fucoxanthin,CA00059,14,53,292.28,0.5711,0.2283,2620.3166,517.7764,0.2642,542.896,658.906
Fucoxanthin,LMPR0103480005,7,45,263.6728,0.4467,0.1833,2591.2711,519.9788,0.1556,204.187800,658.906
Fucoxanthin,CA00257,20,53,96.3624,0.5388,0.0753,2940.6333,598.1077,0.3774,566.832,658.906
Fucoxanthin,CA00805,6,44,160.146,0.4615,0.215,2654.2537,523.6634,0.1364,224.29,658.906
Fucoxanthin,LMPR0105010002,7,54,272.2874,0.1546,-0.3424,3489.0862,612.6618,0.1296,362.354865,658.906
Fucoxanthin,LMPR0104210006,6,51,304.9409,0.0685,-0.53,3573.6394,627.056,0.1176,338.245710,658.906
Fucoxanthin,CA00139,15,60,185.5844,0.5327,0.1672,3085.1338,561.7269,0.25,604.964,658.906
Fucoxanthin,LMPR01070897,17,54,143.3614,0.5062,0.0647,3003.5944,578.8101,0.3148,552.433115,658.906
Fucoxanthin,CA00733,19,55,130.7676,0.6053,0.2127,2980.9276,568.7222,0.3455,576.826,658.906
Fucoxanthin,LMPR0106150041,11,55,197.6638,0.1489,-0.3903,3536.3497,639.3685,0.2,486.334525,658.906
Fucoxanthin,LMPR0104240016,7,51,173.1615,0.1685,-0.309,3580.1214,651.8162,0.1373,316.203845,658.906
Fucoxanthin,LMPR0104180002,6,49,220.4698,0.2925,-0.1304,3047.4143,563.8558,0.1224,352.224975,658.906
Fucoxanthin,CA00708,16,60,302.248,0.538,0.1335,3383.0893,613.3194,0.2667,532.816,658.906
Fucoxanthin,LMPR01070180,14,54,157.0073,0.3957,-0.1244,3562.8692,640.2324,0.2593,570.443680,658.906
Fucoxanthin,LMPR0104100006,6,51,160.5384,0.1566,-0.3383,3720.4584,658.2666,0.1176,316.203845,658.906
Fucoxanthin,LMPR01090037,11,46,252.5752,0.3861,-0.0583,2949.3659,592.0413,0.2391,282.198365,658.906
Fucoxanthin,CA00858,15,50,164.4323,0.5178,0.0878,2897.6034,580.0435,0.3,418.594,658.906
Fucoxanthin,CA01015,3,47,231.4901,0.0155,-0.4639,3811.344,685.582,0.0638,224.29,658.906
Fucoxanthin,CA01071,4,46,179.787,0.037,-0.4204,3520.8843,648.1624,0.087,210.306,658.906
Fucoxanthin,LMPR0102070055,4,52,236.3184,0.0196,-0.5352,4119.3513,695.1231,0.0769,382.162770,658.906
Fucoxanthin,CA01050,17,54,162.4574,0.5572,0.1546,2793.1831,549.1265,0.3148,598.916,658.906
Fucoxanthin,LMPR01070258,17,54,200.9062,0.5351,0.1297,2865.0309,558.6565,0.3148,536.438200,658.906
Fucoxanthin,LMPR0103100002,5,48,271.1748,0.1857,-0.2142,3317.1019,618.1872,0.1042,218.167065,658.906
Fucoxanthin,LMPR01040127,9,67,351.3045,0.0879,-0.5813,4702.5511,710.4334,0.1343,1128.483620,658.906
Fucoxanthin,CA00207,19,54,134.2003,0.5628,0.1351,2835.7189,565.5091,0.3519,568.848,658.906
Fucoxanthin,CA00132,14,59,168.4366,0.5344,0.1705,3019.8644,556.7149,0.2373,560.912,658.906
Fucoxanthin,LMPR01070313,26,62,95.2297,0.4864,-0.0022,3291.2671,650.9059,0.4194,874.611140,658.906
Fucoxanthin,LMPR0103770001,7,46,306.8911,0.2127,-0.254,3040.2554,576.2095,0.1522,204.187800,658.906
Fucoxanthin,LMPR0104170015,7,51,359.0247,0.0609,-0.4964,3717.438,663.213,0.1373,348.193675,658.906
Fucoxanthin,LMPR0104040009,7,50,196.8965,0.1134,-0.3906,3685.0775,674.0858,0.14,302.188195,658.906
Fucoxanthin,CA00532,10,47,139.3111,0.429,0.0198,2926.8163,582.5086,0.2128,596.816,658.906
Fucoxanthin,CA00243,17,63,104.5904,0.4602,-0.0075,3892.5495,677.0287,0.2698,799.06,658.906
Fucoxanthin,LMPR01070358,24,81,108.1082,0.4865,0.1386,3726.3183,642.3103,0.2963,1170.919055,658.906
Fucoxanthin,CA01063,4,43,234.371,0.0516,-0.4149,3361.9198,639.5501,0.093,168.228,658.906
Fucoxanthin,CA01225,4,44,396.7471,0.0485,-0.4511,3446.1804,641.5388,0.0909,196.238,658.906
Fucoxanthin,LMPR0103060013,8,45,282.7012,0.2911,-0.1233,2932.3935,577.7549,0.1778,204.187800,658.906
Fucoxanthin,LMPR0103550002,8,45,247.2224,0.3516,-0.0044,2770.7973,548.8597,0.1778,204.187800,658.906
Fucoxanthin,LMPR0104370001,5,52,273.0144,0.1948,-0.3005,3354.7333,589.8425,0.0962,318.219495,658.906
Fucoxanthin,LMPR01070097,18,51,98.5373,0.4375,-0.0743,3150.621,619.7197,0.3529,566.412380,658.906
Fucoxanthin,LMPR0103160010,4,48,246.0774,0.1907,-0.2442,3401.9132,613.2584,0.0833,202.172150,658.906
Fucoxanthin,LMPR0103480006,7,45,263.5392,0.4466,0.1833,2591.3379,519.985,0.1556,204.187800,658.906
Fucoxanthin,LMPR0102080001,3,45,304.9791,0.2034,-0.1664,3403.7579,612.598,0.0667,150.104465,658.906
Fucoxanthin,CA00019,18,59,123.0453,0.5592,0.1704,2998.1157,573.2925,0.3051,680.89,658.906
Fucoxanthin,CA00022,15,54,132.6907,0.5333,0.1164,2994.5505,567.1725,0.2778,594.76,658.906
Fucoxanthin,CA00387,19,67,92.6959,0.4545,0.0329,3543.9611,614.4522,0.2836,939.362,658.906
Fucoxanthin,CA00351,20,53,133.3488,0.5093,0.0081,2956.6229,583.3123,0.3774,602.864,658.906
Fucoxanthin,LMPR0102070038,5,55,289.8125,0.1485,-0.4542,4476.8481,727.6326,0.0909,520.158080,658.906
Fucoxanthin,LMFA07010774,3,57,295.6201,0.0113,-0.562,4701.1465,745.2631,0.0526,480.199550,658.906
Fucoxanthin,LMPR01070979,12,45,156.5599,0.449,0.021,2805.3656,572.3999,0.2667,564.396730,658.906
Fucoxanthin,LMPR01070648,21,53,142.9553,0.5654,0.131,2642.215,544.0873,0.3962,570.443680,658.906
Fucoxanthin,CA00503,15,52,114.543,0.3767,-0.1588,3487.9293,668.6512,0.2885,596.816,658.906
Fucoxanthin,LMPR0103480008,8,44,244.8089,0.4396,0.1586,2576.279,522.0898,0.1818,204.187800,658.906
Fucoxanthin,CA00177,15,51,131.4858,0.5221,0.0788,2997.1415,585.5489,0.2941,614.916,658.906
Fucoxanthin,LMPR01040122,8,59,323.7997,0.0982,-0.5143,4041.2268,668.4274,0.1356,642.325145,658.906
Fucoxanthin,LMPR01070568,20,53,96.0765,0.5387,0.0752,2940.7286,598.1078,0.3774,566.412380,658.906
Fucoxanthin,LMPR03080014,11,55,162.9564,0.414,-0.0052,3008.963,554.0743,0.2,602.358373,658.906
Fucoxanthin,CA00036,13,53,274.7311,0.5018,0.0641,3183.1315,591.5154,0.2453,608.744,658.906
Fucoxanthin,LMPR0104030020,6,51,263.3555,0.0378,-0.5341,4017.9079,701.623,0.1176,415.131715,658.906
Fucoxanthin,CA00930,20,61,130.1293,0.5168,0.0892,3257.2658,605.0524,0.3279,707.092,658.906
Fucoxanthin,LMPR0103540013,6,51,598.7733,0.0539,-0.5335,3828.6574,661.2173,0.1176,412.173335,658.906
Fucoxanthin,CA01044,11,46,184.0008,0.5652,0.2961,2345.7102,483.432,0.2391,288.456,658.906
Fucoxanthin,LMPR0103600003,7,46,228.5504,0.2952,-0.1299,2930.8995,560.5378,0.1522,252.172545,658.906
Fucoxanthin,LMPR0103680001,5,48,328.5342,0.0318,-0.5061,3573.9969,639.0766,0.1042,204.187800,658.906
Fucoxanthin,CA01212,17,52,152.4779,0.5759,0.1717,2684.4394,546.4958,0.3269,552.848,658.906
Fucoxanthin,LMPR01070305,26,59,94.0618,0.5563,0.1496,2536.7108,564.0851,0.4407,854.642440,658.906
Fucoxanthin,LMPR0104210005,7,55,198.6075,0.0962,-0.4242,3922.0361,670.171,0.1273,422.266840,658.906
Fucoxanthin,CA00601,23,52,134.8549,0.5874,0.1247,2581.3243,551.8178,0.4423,568.848,658.906
Fucoxanthin,LMPR0105040001,6,57,230.4734,0.229,-0.1873,3564.0567,622.1401,0.1053,372.302830,658.906
Fucoxanthin,LMPR0102060015,10,46,150.0958,0.2935,-0.1652,3133.3953,616.6939,0.2174,302.188195,658.906
Fucoxanthin,CA00046,14,52,287.9284,0.5735,0.2322,2604.9226,517.8467,0.2692,538.864,658.906
Fucoxanthin,LMPR0102090064,4,43,888.482,0.0344,-0.4041,3285.4097,624.2212,0.093,168.115030,658.906
Fucoxanthin,CA00356,22,50,70.1848,0.5644,0.091,2396.8065,547.0695,0.44,618.864,658.906
Fucoxanthin,LMPR02010031,10,56,157.778,0.459,0.0849,3225.9202,591.1085,0.1786,848.668260,658.906
Fucoxanthin,LMPR01070153,14,54,135.0758,0.5115,0.0852,3169.9947,595.83,0.2593,610.438595,658.906
Fucoxanthin,LMPR0104430001,8,50,190.254,0.2885,-0.1382,3090.1894,582.0141,0.16,272.250400,658.906
Fucoxanthin,CA00731,16,58,173.6545,0.5258,0.1007,3330.9372,601.8315,0.2759,562.842,658.906
Fucoxanthin,CA00184,16,54,95.4628,0.4566,-0.0362,3379.3162,638.3134,0.2963,566.832,658.906
Fucoxanthin,LMPR0103160013,12,49,220.476,0.463,0.0474,2792.8454,553.0685,0.2449,466.308310,658.906
Fucoxanthin,LMPR01070528,22,53,134.0132,0.5934,0.1726,2528.8705,537.7628,0.4151,570.443680,658.906
Fucoxanthin,CA01205,7,43,613.8214,0.3218,-0.1122,3140.1299,621.7151,0.1628,190.232,658.906
Fucoxanthin,CA00697,12,45,156.5694,0.449,0.021,2805.3637,572.3997,0.2667,564.816,658.906
Fucoxanthin,CA00802,7,43,135.7015,0.5526,0.3511,2429.5083,488.9843,0.1628,190.274,658.906
Fucoxanthin,LMPR0106150015,13,53,265.2707,0.324,-0.183,2850.3664,554.6191,0.2453,426.386165,658.906
Fucoxanthin,LMPR01070205,23,62,95.8844,0.4965,0.0339,3375.5042,644.0127,0.371,796.564190,658.906
Fucoxanthin,LMPR0103340001,6,46,201.6074,0.1887,-0.2771,3195.8861,602.6499,0.1304,264.136160,658.906
Fucoxanthin,CA00565,19,48,126.4986,0.6486,0.2977,2302.4961,491.8542,0.3958,598.832,658.906
Fucoxanthin,CA00613,17,55,166.5286,0.4733,0.0057,3212.1052,605.7473,0.3091,552.848,658.906
Fucoxanthin,LMPR0103350001,5,49,635.4138,0.0521,-0.4324,3545.9017,645.2855,0.102,296.198760,658.906
Fucoxanthin,CA00302,19,55,138.0734,0.5057,0.0234,3180.4112,608.469,0.3455,552.848,658.906
Fucoxanthin,LMPR0102060013,10,46,149.7276,0.2934,-0.1652,3133.8226,616.7279,0.2174,302.188195,658.906
Fucoxanthin,CA00014,13,49,427.8366,0.4932,0.0566,2986.5284,583.3892,0.2653,430.604,658.906
Fucoxanthin,LMPR01070266,18,55,198.3785,0.5542,0.1438,2920.2124,567.0484,0.3273,536.438200,658.906
Fucoxanthin,LMPR0104330002,11,59,175.0602,0.1602,-0.3615,4047.9743,690.6457,0.1864,616.397520,658.906
Fucoxanthin,CA00914,19,54,131.3519,0.5646,0.1777,2643.733,534.0707,0.3519,620.962,658.906
Fucoxanthin,CA01073,15,47,182.4061,0.5006,0.0588,2767.0157,572.466,0.3191,394.532,658.906
Fucoxanthin,LMPR0103610007,8,44,120.9522,0.3175,-0.0896,2945.5986,594.2918,0.1818,277.131409,658.906
Fucoxanthin,CA01025,17,51,108.3047,0.3802,-0.1057,3065.646,627.9534,0.3333,1053.544,658.906
Fucoxanthin,LMPR0104410001,10,50,134.0605,0.3758,-0.0158,3017.8119,583.8741,0.2,342.219495,658.906
Fucoxanthin,LMPR01070393,19,64,119.4201,0.4633,0.0681,3106.1424,570.699,0.2969,1164.929620,658.906
Fucoxanthin,CA00353,20,53,132.7343,0.509,0.0075,2956.3704,583.3431,0.3774,602.864,658.906
Fucoxanthin,CA00165,15,60,163.6152,0.523,0.1341,3349.5465,607.782,0.25,582.874,658.906
Fucoxanthin,CA00342,22,48,105.7026,0.6339,0.2055,2164.2145,502.0256,0.4583,584.848,658.906
Fucoxanthin,LMPR0104490001,14,43,139.1215,0.3916,-0.0862,2452.905,540.7832,0.3256,320.235145,658.906
Fucoxanthin,LMPR0106040015,14,55,176.5771,0.2502,-0.2705,3398.5994,637.8761,0.2545,498.334525,658.906
Fucoxanthin,CA00465,15,54,196.1103,0.3876,-0.1389,3699.4591,683.1861,0.2778,562.8,658.906
Fucoxanthin,LMPR01070391,19,66,122.638,0.4257,0.0007,3445.2705,612.1512,0.2879,1134.882670,658.906
Fucoxanthin,LMPR01060034,10,56,181.8324,0.386,0.035,3083.6452,565.5791,0.1786,458.339610,658.906
Fucoxanthin,CA01166,8,42,346.0367,0.3683,0.0234,2685.2204,551.91,0.1905,176.29,658.906
Fucoxanthin,LMPR0102120030,2,45,1050.7076,0.0168,-0.3769,3501.0014,650.9147,0.0444,166.099380,658.906
Fucoxanthin,CA00058,11,55,298.3408,0.5137,0.1535,2969.4446,551.4825,0.2,542.896,658.906
Fucoxanthin,LMPR0104170012,7,49,322.6124,0.0946,-0.4696,3864.3089,697.8617,0.1429,346.141640,658.906
Fucoxanthin,CA00666,24,61,96.0485,0.42,-0.1398,3735.1482,691.7699,0.3934,781.128,658.906
Fucoxanthin,LMPR0103600001,8,44,270.388,0.3307,-0.0513,2727.9684,548.8506,0.1818,204.187800,658.906
Fucoxanthin,LMPR0104310001,7,49,184.5457,0.1208,-0.3803,3568.6564,651.8682,0.1429,334.214410,658.906
Fucoxanthin,LMPR02030031,13,52,95.7741,0.4608,0.1031,2819.7698,552.8769,0.25,466.344695,658.906
Fucoxanthin,CA00651,20,54,107.9203,0.5008,0.0168,3197.4611,628.462,0.3704,672.868,658.906
Fucoxanthin,CA00388,22,62,78.8651,0.5442,0.1432,2895.0994,556.0024,0.3548,955.362,658.906
Fucoxanthin,LMPR0106180032,10,56,163.9297,0.1369,-0.4097,3722.1945,663.2133,0.1786,470.339610,658.906
Fucoxanthin,LMPR0104190001,9,48,226.2213,0.3509,-0.0417,2896.3132,565.043,0.1875,272.250400,658.906
Fucoxanthin,LMPR0106180017,11,57,146.8755,0.2541,-0.2421,3262.8436,592.3297,0.193,518.360740,658.906
Fucoxanthin,LMPR01070057,22,56,95.6281,0.4628,-0.0371,3050.0712,619.4702,0.3929,730.480855,658.906
Fucoxanthin,LMPR02020078,9,50,204.198,0.2398,-0.2137,3340.09,614.3841,0.18,348.230060,658.906
